"site_id","sample_id","site_code","day","month","year","date","latitude","longitude","waterbody_name","waterbody_type","state","river_type","eqr","eqc","dipt_spp_rich","dipt_fam_rich","dipt_abund","vec_rich","vec_fam_rich","vec_abund","Agricultural.areas","Artificial.surfaces","Forest.and.semi.natural.areas","Water.bodies","Wetlands","observation_period","sampling_events","ppt","q","tmax","tmin","ws"
"LTR411","LTR411_1.10.2010","LTR411_2010",1,10,2010,2010-10-01,54.75564875,22.98737271,"Nemunas","river","N",5,NA,NA,2,2,31,0,0,0,0.704761904761905,0.0984126984126984,0.196825396825397,0,0,13,5,68.45,16.125,10.737,3.445,3.254
"LTR411","LTR411_10.10.2013","LTR411_2013",10,10,2013,2013-10-10,54.75564875,22.98737271,"Nemunas","river","N",5,0.7143,"Good",4,4,160,1,1,69,0.704761904761905,0.0984126984126984,0.196825396825397,0,0,13,5,59.983,16.058,10.887,3.407,3.159
"LTR411","LTR411_28.9.2015","LTR411_2015",28,9,2015,2015-09-28,54.75564875,22.98737271,"Nemunas","river","N",5,0.57,"Moderate",1,1,3,0,0,0,0.704761904761905,0.0984126984126984,0.196825396825397,0,0,13,5,40.033,8.917,12.282,4.262,3.349
"LTR411","LTR411_7.10.2019","LTR411_2019",7,10,2019,2019-10-07,54.75564875,22.98737271,"Nemunas","river","N",5,0.77,"Good",5,5,102,0,0,0,0.704761904761905,0.0984126984126984,0.196825396825397,0,0,13,5,41.617,8.233,12.842,5.042,3.242
"LTR411","LTR411_4.10.2022","LTR411_2022",4,10,2022,2022-10-04,54.75564875,22.98737271,"Nemunas","river","N",5,0.75,"Good",5,3,68,1,1,28,0.704761904761905,0.0984126984126984,0.196825396825397,0,0,13,5,54.517,13.008,12.025,4.217,3.442
"LTR416","LTR416_16.9.2010","LTR416_2010",16,9,2010,2010-09-16,54.6567,22.7498,"Nemunas","river","N",1,NA,NA,0,0,0,0,0,0,0.885350318471338,0.0414012738853503,0.0732484076433121,0,0,10,4,64.425,14.033,11.126,3.648,3.163
"LTR416","LTR416_15.10.2013","LTR416_2013",15,10,2013,2013-10-15,54.6567,22.7498,"Nemunas","river","N",1,0.4286,"Poor",2,2,27,1,1,1,0.885350318471338,0.0414012738853503,0.0732484076433121,0,0,10,4,59.308,14.817,10.984,3.512,3.124
"LTR416","LTR416_5.10.2016","LTR416_2016",5,10,2016,2016-10-05,54.6567,22.7498,"Nemunas","river","N",1,0.32,"Poor",0,0,0,0,0,0,0.885350318471338,0.0414012738853503,0.0732484076433121,0,0,10,4,55.983,12.475,12.621,4.873,3.148
"LTR416","LTR416_8.10.2019","LTR416_2019",8,10,2019,2019-10-08,54.6567,22.7498,"Nemunas","river","N",1,0.68,"Good",6,6,184,2,2,10,0.885350318471338,0.0414012738853503,0.0732484076433121,0,0,10,4,43.275,7.225,12.967,5.108,3.208
"LTR418","LTR418_1.10.2010","LTR418_2010",1,10,2010,2010-10-01,54.6748,23.0099,"Nemunas","river","N",3,NA,NA,1,1,25,0,0,0,0.863924050632911,0.136075949367089,0,0,0,11,4,67.625,15.058,10.768,3.473,3.258
"LTR418","LTR418_14.10.2013","LTR418_2013",14,10,2013,2013-10-14,54.6748,23.0099,"Nemunas","river","N",3,0.7143,"Good",0,0,0,0,0,0,0.863924050632911,0.136075949367089,0,0,0,11,4,59.217,15.392,10.902,3.421,3.168
"LTR418","LTR418_5.10.2016","LTR418_2016",5,10,2016,2016-10-05,54.6748,23.0099,"Nemunas","river","N",2,0.66,"Good",2,2,26,1,1,14,0.863924050632911,0.136075949367089,0,0,0,11,4,55.467,13.15,12.514,4.743,3.188
"LTR418","LTR418_5.10.2020","LTR418_2020",5,10,2020,2020-10-05,54.6748,23.0099,"Nemunas","river","N",2,0.66,"Good",4,2,73,0,0,0,0.863924050632911,0.136075949367089,0,0,0,11,4,43.342,2.15,13.383,5.558,3.642
"LTR42","LTR42_24.9.2012","LTR42_2012",24,9,2012,2012-09-24,55.6577,24.6933,"Nemunas","river","HM",1,NA,NA,3,3,9,1,1,1,0.828571428571429,0,0.171428571428571,0,0,10,4,50.967,8.992,11.018,3.199,3.347
"LTR42","LTR42_22.9.2015","LTR42_2015",22,9,2015,2015-09-22,55.6577,24.6933,"Nemunas","river","HM",1,0.76,"High",2,2,39,0,0,0,0.828571428571429,0,0.171428571428571,0,0,10,4,38.675,7.975,11.773,3.577,3.172
"LTR42","LTR42_20.9.2018","LTR42_2018",20,9,2018,2018-09-20,55.6577,24.6933,"Nemunas","river","HM",1,0.58,"Good",1,1,110,0,0,0,0.828571428571429,0,0.171428571428571,0,0,10,4,54.667,17.308,11.767,4.05,3.227
"LTR42","LTR42_21.9.2021","LTR42_2021",21,9,2021,2021-09-21,55.6577,24.6933,"Nemunas","river","HM",1,0.55,"Good",3,2,24,1,1,3,0.828571428571429,0,0.171428571428571,0,0,10,4,54.658,8.225,11.908,3.892,3.308
"LTR426","LTR426_11.10.2016","LTR426_2016",11,10,2016,2016-10-11,54.5896,23.3874,"Nemunas","river","N",1,0.45,"Moderate",5,4,133,0,0,0,0.86624203821656,0.133757961783439,0,0,0,6,3,54.633,12.917,12.442,4.628,3.203
"LTR426","LTR426_9.10.2017","LTR426_2017",9,10,2017,2017-10-09,54.5896,23.3874,"Nemunas","river","N",1,0.47,"Moderate",1,1,1,0,0,0,0.86624203821656,0.133757961783439,0,0,0,6,3,61.875,17.167,10.975,3.75,3.442
"LTR426","LTR426_5.10.2021","LTR426_2021",5,10,2021,2021-10-05,54.5896,23.3874,"Nemunas","river","N",1,0.52,"Moderate",3,3,30,0,0,0,0.86624203821656,0.133757961783439,0,0,0,6,3,54.508,6.233,11.958,4.083,3.392
"LTR428","LTR428_19.9.2011","LTR428_2011",19,9,2011,2011-09-19,54.63686406,23.4342135,"Nemunas","river","N",1,NA,NA,2,2,52,1,1,30,1,0,0,0,0,12,4,60.142,15.975,10.728,2.868,3.484
"LTR428","LTR428_2.10.2014","LTR428_2014",2,10,2014,2014-10-02,54.63686406,23.4342135,"Nemunas","river","N",1,0.48,"Moderate",1,1,7,0,0,0,1,0,0,0,0,12,4,47.733,11.908,12.521,4.785,3.342
"LTR428","LTR428_1.10.2018","LTR428_2018",1,10,2018,2018-10-01,54.63686406,23.4342135,"Nemunas","river","N",1,0.8,"High",3,3,84,1,1,68,1,0,0,0,0,12,4,51.775,19.092,12.558,4.658,3.408
"LTR428","LTR428_3.10.2022","LTR428_2022",3,10,2022,2022-10-03,54.63686406,23.4342135,"Nemunas","river","N",1,0.48,"Moderate",6,2,109,1,1,49,1,0,0,0,0,12,4,54.108,11.708,11.933,4.092,3.467
"LTR43","LTR43_4.10.2010","LTR43_2010",4,10,2010,2010-10-04,54.8387,25.742,"Nemunas","river","N",4,NA,NA,2,2,20,0,0,0,0.234177215189873,0.10126582278481,0.575949367088608,0.0886075949367089,0,11,9,75.6,26.5,10.036,2.899,3.075
"LTR43","LTR43_3.10.2011","LTR43_2011",3,10,2011,2011-10-03,54.8387,25.742,"Nemunas","river","N",4,NA,NA,3,3,33,1,1,5,0.234177215189873,0.10126582278481,0.575949367088608,0.0886075949367089,0,11,9,55.275,16.425,10.308,2.386,3.167
"LTR43","LTR43_1.10.2012","LTR43_2012",1,10,2012,2012-10-01,54.8387,25.742,"Nemunas","river","N",4,NA,NA,4,4,87,0,0,0,0.234177215189873,0.10126582278481,0.575949367088608,0.0886075949367089,0,11,9,53.2,10.925,10.653,3.168,3.228
"LTR43","LTR43_7.10.2013","LTR43_2013",7,10,2013,2013-10-07,54.8387,25.742,"Nemunas","river","N",4,0.5714,"Moderate",1,1,75,0,0,0,0.234177215189873,0.10126582278481,0.575949367088608,0.0886075949367089,0,11,9,60.9,19.383,10.16,2.777,3.012
"LTR43","LTR43_6.10.2014","LTR43_2014",6,10,2014,2014-10-06,54.8387,25.742,"Nemunas","river","N",4,0.49,"Moderate",0,0,0,0,0,0,0.234177215189873,0.10126582278481,0.575949367088608,0.0886075949367089,0,11,9,55.717,12.108,11.811,4.272,3.072
"LTR43","LTR43_5.10.2015","LTR43_2015",5,10,2015,2015-10-05,54.8387,25.742,"Nemunas","river","N",4,0.57,"Moderate",3,3,36,1,1,1,0.234177215189873,0.10126582278481,0.575949367088608,0.0886075949367089,0,11,9,43.95,9.367,11.655,3.708,3.06
"LTR43","LTR43_3.10.2016","LTR43_2016",3,10,2016,2016-10-03,54.8387,25.742,"Nemunas","river","N",4,0.71,"Good",5,5,12,2,2,8,0.234177215189873,0.10126582278481,0.575949367088608,0.0886075949367089,0,11,9,56.333,15.767,11.648,4.166,3.008
"LTR43","LTR43_2.10.2017","LTR43_2017",2,10,2017,2017-10-02,54.8387,25.742,"Nemunas","river","N",4,0.59,"Moderate",2,2,128,1,1,84,0.234177215189873,0.10126582278481,0.575949367088608,0.0886075949367089,0,11,9,68.408,22.325,10.158,3.167,3.195
"LTR43","LTR43_5.10.2020","LTR43_2020",5,10,2020,2020-10-05,54.8387,25.742,"Nemunas","river","N",4,0.38,"Poor",0,0,0,0,0,0,0.234177215189873,0.10126582278481,0.575949367088608,0.0886075949367089,0,11,9,47.5,5.283,12.9,5.142,3.467
"LTR430","LTR430_4.10.2010","LTR430_2010",4,10,2010,2010-10-04,56.4157,22.2011,"Venta","river","N",3,NA,NA,3,3,68,0,0,0,0.654952076677316,0.178913738019169,0.166134185303514,0,0,10,6,76.642,27.4,9.793,3.123,3.112
"LTR430","LTR430_27.9.2012","LTR430_2012",27,9,2012,2012-09-27,56.4157,22.2011,"Venta","river","N",3,NA,NA,6,6,71,1,1,4,0.654952076677316,0.178913738019169,0.166134185303514,0,0,10,6,65.733,24.267,10.754,3.973,3.548
"LTR430","LTR430_30.9.2013","LTR430_2013",30,9,2013,2013-09-30,56.4157,22.2011,"Venta","river","N",3,0.8571,"High",4,4,27,1,1,3,0.654952076677316,0.178913738019169,0.166134185303514,0,0,10,6,62.508,27.3,10.249,3.287,3.068
"LTR430","LTR430_17.9.2014","LTR430_2014",17,9,2014,2014-09-17,56.4157,22.2011,"Venta","river","HM",3,0.79,"Good",6,6,78,0,0,0,0.654952076677316,0.178913738019169,0.166134185303514,0,0,10,6,65.85,19.425,11.56,4.853,3.352
"LTR430","LTR430_7.10.2015","LTR430_2015",7,10,2015,2015-10-07,56.4157,22.2011,"Venta","river","HM",3,0.71,"Good",2,2,3,1,1,1,0.654952076677316,0.178913738019169,0.166134185303514,0,0,10,6,53.767,20.142,11.28,4.498,3.436
"LTR430","LTR430_3.10.2019","LTR430_2019",3,10,2019,2019-10-03,56.4157,22.2011,"Venta","river","HM",3,0.7,"Good",4,3,115,1,1,4,0.654952076677316,0.178913738019169,0.166134185303514,0,0,10,6,49.842,14.167,11.808,5.183,3.3
"LTR431","LTR431_5.10.2010","LTR431_2010",5,10,2010,2010-10-05,56.342,23.5864,"Lielupe","river","HM",1,NA,NA,3,3,36,0,0,0,0.668769716088328,0,0.331230283911672,0,0,11,7,63.283,12.333,10.288,3.418,2.738
"LTR431","LTR431_11.9.2012","LTR431_2012",11,9,2012,2012-09-11,56.342,23.5864,"Lielupe","river","HM",1,NA,NA,4,4,129,2,2,2,0.668769716088328,0,0.331230283911672,0,0,11,7,51.05,10.975,11.144,4.129,3.136
"LTR431","LTR431_16.10.2013","LTR431_2013",16,10,2013,2013-10-16,56.342,23.5864,"Lielupe","river","HM",1,0.8571,"High",2,2,67,0,0,0,0.668769716088328,0,0.331230283911672,0,0,11,7,54.792,14.475,10.647,3.474,2.604
"LTR431","LTR431_23.9.2014","LTR431_2014",23,9,2014,2014-09-23,56.342,23.5864,"Lielupe","river","HM",1,0.49,"Moderate",2,2,290,0,0,0,0.668769716088328,0,0.331230283911672,0,0,11,7,54.525,9.475,12.033,5.104,2.952
"LTR431","LTR431_27.11.2016","LTR431_2016",27,11,2016,2016-11-27,56.342,23.5864,"Lielupe","river","HM",1,0.3,"Moderate",1,1,1,0,0,0,0.668769716088328,0,0.331230283911672,0,0,11,7,53.833,7.792,11.713,5.052,2.84
"LTR431","LTR431_14.11.2017","LTR431_2017",14,11,2017,2017-11-14,56.342,23.5864,"Lielupe","river","HM",1,0.66,"Good",9,8,68,1,1,4,0.668769716088328,0,0.331230283911672,0,0,11,7,56.883,15.458,10.625,4.3,2.98
"LTR431","LTR431_26.10.2020","LTR431_2020",26,10,2020,2020-10-26,56.342,23.5864,"Lielupe","river","HM",1,0.56,"Good",1,1,4,1,1,4,0.668769716088328,0,0.331230283911672,0,0,11,7,47.183,2.35,13.05,5.867,3.267
"LTR432","LTR432_4.11.2010","LTR432_2010",4,11,2010,2010-11-04,56.3721,22.3094,"Venta","river","N",1,NA,NA,3,3,20,0,0,0,0.683544303797468,0,0.313291139240506,0.00316455696202532,0,10,6,70.075,27.017,9.72,2.836,3.182
"LTR432","LTR432_27.9.2012","LTR432_2012",27,9,2012,2012-09-27,56.3721,22.3094,"Venta","river","N",1,NA,NA,5,4,163,1,1,3,0.683544303797468,0,0.313291139240506,0.00316455696202532,0,10,6,63.808,23.658,10.609,3.767,3.613
"LTR432","LTR432_30.9.2013","LTR432_2013",30,9,2013,2013-09-30,56.3721,22.3094,"Venta","river","N",1,0.5714,"Moderate",5,5,133,1,1,2,0.683544303797468,0,0.313291139240506,0.00316455696202532,0,10,6,60.683,25.933,10.114,3.094,3.148
"LTR432","LTR432_17.9.2014","LTR432_2014",17,9,2014,2014-09-17,56.3721,22.3094,"Venta","river","N",1,0.64,"Good",6,5,66,0,0,0,0.683544303797468,0,0.313291139240506,0.00316455696202532,0,10,6,63.925,18.808,11.421,4.653,3.425
"LTR432","LTR432_7.10.2015","LTR432_2015",7,10,2015,2015-10-07,56.3721,22.3094,"Venta","river","N",1,0.73,"Good",8,8,59,2,2,6,0.683544303797468,0,0.313291139240506,0.00316455696202532,0,10,6,51.808,18.95,11.148,4.288,3.503
"LTR432","LTR432_3.10.2019","LTR432_2019",3,10,2019,2019-10-03,56.3721,22.3094,"Venta","river","N",1,0.68,"Good",3,3,60,1,1,6,0.683544303797468,0,0.313291139240506,0.00316455696202532,0,10,6,48.625,13.625,11.675,4.958,3.383
"LTR433","LTR433_20.9.2022","LTR433_2022",20,9,2022,2022-09-20,55.82515789,22.36519062,"Venta","river","N",3,0.69,"Good",2,2,287,0,0,0,0.955696202531646,0,0.0443037974683544,0,0,1,1,70.75,32.267,11,3.758,3.492
"LTR438","LTR438_2.10.2012","LTR438_2012",2,10,2012,2012-10-02,56.1794,24.012,"Lielupe","river","N",1,NA,NA,3,3,5,2,2,4,0.961904761904762,0.019047619047619,0.019047619047619,0,0,8,2,50.942,10.433,11.018,3.833,3.115
"LTR438","LTR438_24.9.2019","LTR438_2019",24,9,2019,2019-09-24,56.1794,24.012,"Lielupe","river","HM",1,0.41,"Moderate",2,2,28,0,0,0,0.961904761904762,0.019047619047619,0.019047619047619,0,0,8,2,43.842,8.525,12.375,5.15,2.783
"LTR439","LTR439_5.10.2010","LTR439_2010",5,10,2010,2010-10-05,56.3227,23.7397,"Lielupe","river","N",2,NA,NA,3,3,62,0,0,0,0.987301587301587,0,0.0126984126984127,0,0,12,3,63.542,12.742,10.238,3.36,2.732
"LTR439","LTR439_21.10.2015","LTR439_2015",21,10,2015,2015-10-21,56.3227,23.7397,"Lielupe","river","HM",2,0.58,"Good",1,1,94,0,0,0,0.987301587301587,0,0.0126984126984127,0,0,12,3,41,9.317,11.732,4.625,2.972
"LTR439","LTR439_7.10.2021","LTR439_2021",7,10,2021,2021-10-07,56.3227,23.7397,"Lielupe","river","HM",2,0.45,"Moderate",2,1,17,0,0,0,0.987301587301587,0,0.0126984126984127,0,0,12,3,53.9,5.558,11.717,4.558,2.975
"LTR448","LTR448_4.10.2012","LTR448_2012",4,10,2012,2012-10-04,56.0526,23.8265,"Lielupe","river","N",1,NA,NA,3,3,26,0,0,0,0.838095238095238,0,0.161904761904762,0,0,10,2,50.775,10.717,11.071,3.803,3.155
"LTR448","LTR448_4.10.2021","LTR448_2021",4,10,2021,2021-10-04,56.0526,23.8265,"Lielupe","river","HM",1,0.48,"Moderate",1,1,1,0,0,0,0.838095238095238,0,0.161904761904762,0,0,10,2,54.1,6.4,11.7,4.292,3.033
"LTR449","LTR449_16.10.2013","LTR449_2013",16,10,2013,2013-10-16,56.1543,22.7753,"Venta","river","N",5,0.8571,"High",3,3,13,0,0,0,0.893890675241158,0.106109324758842,0,0,0,7,2,61.492,21.45,10.181,2.903,2.926
"LTR449","LTR449_26.9.2019","LTR449_2019",26,9,2019,2019-09-26,56.1543,22.7753,"Venta","river","N",5,0.55,"Moderate",3,2,66,0,0,0,0.893890675241158,0.106109324758842,0,0,0,7,2,45.55,11.65,11.983,4.9,3.217
"LTR450","LTR450_7.10.2010","LTR450_2010",7,10,2010,2010-10-07,56.0504,22.9727,"Venta","river","N",2,NA,NA,1,1,122,0,0,0,0.900641025641026,0,0.0993589743589744,0,0,11,8,68.617,18.475,9.853,2.798,3.013
"LTR450","LTR450_29.9.2012","LTR450_2012",29,9,2012,2012-09-29,56.0504,22.9727,"Venta","river","N",2,NA,NA,2,2,53,0,0,0,0.900641025641026,0,0.0993589743589744,0,0,11,8,56.8,17.025,10.734,3.511,3.365
"LTR450","LTR450_3.10.2013","LTR450_2013",3,10,2013,2013-10-03,56.0504,22.9727,"Venta","river","N",2,0.5714,"Moderate",1,1,14,0,0,0,0.900641025641026,0,0.0993589743589744,0,0,11,8,59.933,19.883,10.218,2.842,2.886
"LTR450","LTR450_7.10.2014","LTR450_2014",7,10,2014,2014-10-07,56.0504,22.9727,"Venta","river","N",2,0.53,"Moderate",1,1,4,0,0,0,0.900641025641026,0,0.0993589743589744,0,0,11,8,51.858,13.408,11.719,4.453,3.184
"LTR450","LTR450_8.10.2015","LTR450_2015",8,10,2015,2015-10-08,56.0504,22.9727,"Venta","river","N",2,0.38,"Poor",0,0,0,0,0,0,0.900641025641026,0,0.0993589743589744,0,0,11,8,45.167,13.15,11.373,4.024,3.254
"LTR450","LTR450_26.9.2016","LTR450_2016",26,9,2016,2016-09-26,56.0504,22.9727,"Venta","river","N",2,0.52,"Moderate",1,1,39,0,0,0,0.900641025641026,0,0.0993589743589744,0,0,11,8,57.508,11.392,11.478,4.39,3.02
"LTR450","LTR450_4.10.2017","LTR450_2017",4,10,2017,2017-10-04,56.0504,22.9727,"Venta","river","N",2,0.52,"Moderate",1,1,33,0,0,0,0.900641025641026,0,0.0993589743589744,0,0,11,8,59.125,16.808,10.058,3.542,3.243
"LTR450","LTR450_12.10.2020","LTR450_2020",12,10,2020,2020-10-12,56.0504,22.9727,"Venta","river","N",2,0.38,"Poor",0,0,0,0,0,0,0.900641025641026,0,0.0993589743589744,0,0,11,8,51.117,7.358,12.592,5.25,3.508
"LTR451","LTR451_17.10.2012","LTR451_2012",17,10,2012,2012-10-17,55.82956876,22.86234366,"Venta","river","N",2,NA,NA,6,5,73,1,1,4,0.935897435897436,0.0288461538461538,0.0352564102564103,0,0,11,2,59.925,20.025,10.567,3.288,3.528
"LTR451","LTR451_22.9.2022","LTR451_2022",22,9,2022,2022-09-22,55.82956876,22.86234366,"Venta","river","HM",2,0.65,"Good",6,5,72,1,1,5,0.935897435897436,0.0288461538461538,0.0352564102564103,0,0,11,2,66.583,24.15,11.192,3.783,3.442
"LTR452","LTR452_2.10.2013","LTR452_2013",2,10,2013,2013-10-02,55.9522,23.9405,"Lielupe","river","N",3,0.7143,"Good",1,1,1,0,0,0,0.668810289389068,0.327974276527331,0.00321543408360129,0,0,8,2,55.583,15.083,10.7,3.203,2.739
"LTR452","LTR452_1.10.2020","LTR452_2020",1,10,2020,2020-10-01,55.9522,23.9405,"Lielupe","river","N",1,0.45,"Moderate",2,1,9,0,0,0,0.668810289389068,0.327974276527331,0.00321543408360129,0,0,8,2,46.875,2.358,13.092,5.533,3.333
"LTR458","LTR458_30.9.2010","LTR458_2010",30,9,2010,2010-09-30,55.6905,23.3479,"Nemunas","river","N",1,NA,NA,3,3,72,0,0,0,0.878205128205128,0,0.121794871794872,0,0,10,3,65.35,15.925,10.109,2.784,3.039
"LTR458","LTR458_15.10.2015","LTR458_2015",15,10,2015,2015-10-15,55.6905,23.3479,"Nemunas","river","HM",1,0.76,"High",2,2,502,1,1,2,0.878205128205128,0,0.121794871794872,0,0,10,3,43.558,11.492,11.437,3.738,3.267
"LTR458","LTR458_2.10.2019","LTR458_2019",2,10,2019,2019-10-02,55.6905,23.3479,"Nemunas","river","HM",1,0.75,"High",3,2,83,0,0,0,0.878205128205128,0,0.121794871794872,0,0,10,3,43.717,11.05,11.825,4.333,3.108
"LTR459","LTR459_17.10.2012","LTR459_2012",17,10,2012,2012-10-17,55.6274,23.5914,"Nemunas","river","N",2,NA,NA,3,2,21,0,0,0,0.993670886075949,0,0.00632911392405063,0,0,8,3,52.333,13.625,10.806,3.35,3.348
"LTR459","LTR459_15.10.2015","LTR459_2015",15,10,2015,2015-10-15,55.6274,23.5914,"Nemunas","river","N",2,0.7,"Good",4,4,31,1,1,5,0.993670886075949,0,0.00632911392405063,0,0,8,3,41.95,10.017,11.623,3.888,3.221
"LTR459","LTR459_2.10.2019","LTR459_2019",2,10,2019,2019-10-02,55.6274,23.5914,"Nemunas","river","N",2,0.54,"Moderate",2,2,18,1,1,4,0.993670886075949,0,0.00632911392405063,0,0,8,3,42.692,9.667,12.033,4.508,3.067
"LTR460","LTR460_2.10.2012","LTR460_2012",2,10,2012,2012-10-02,55.9522,23.8857,"Lielupe","river","N",3,NA,NA,4,4,61,1,1,9,0.534810126582278,0,0.465189873417722,0,0,9,2,50.475,10.417,11.113,3.748,3.192
"LTR460","LTR460_1.10.2020","LTR460_2020",1,10,2020,2020-10-01,55.9522,23.8857,"Lielupe","river","HM",3,0.52,"Good",2,2,6,0,0,0,0.534810126582278,0,0.465189873417722,0,0,9,2,46.65,2.325,13.075,5.517,3.35
"LTR462","LTR462_2.10.2012","LTR462_2012",2,10,2012,2012-10-02,56.2567,24.0046,"Lielupe","river","N",1,NA,NA,1,1,14,0,0,0,0.996794871794872,0.00320512820512821,0,0,0,9,2,51.275,10.958,10.958,3.854,3.1
"LTR462","LTR462_15.9.2020","LTR462_2020",15,9,2020,2020-09-15,56.2567,24.0046,"Lielupe","river","N",1,0.45,"Moderate",2,2,13,0,0,0,0.996794871794872,0.00320512820512821,0,0,0,9,2,49.567,2.683,12.717,5.458,3.208
"LTR463","LTR463_6.10.2022","LTR463_2022",6,10,2022,2022-10-06,56.4284015,22.11451492,"Venta","river","N",1,0.8,"High",6,6,81,1,1,13,0.825806451612903,0.032258064516129,0.141935483870968,0,0,1,1,66.008,29.1,11.158,4.342,3.25
"LTR464","LTR464_25.9.2013","LTR464_2013",25,9,2013,2013-09-25,56.1615,23.3726,"Lielupe","river","N",2,0.8571,"High",3,3,51,1,1,1,0.598101265822785,0,0.401898734177215,0,0,9,3,50.908,15.392,10.577,3.253,2.778
"LTR464","LTR464_27.11.2016","LTR464_2016",27,11,2016,2016-11-27,56.1615,23.3726,"Lielupe","river","HM",1,0.66,"Good",3,3,47,0,0,0,0.598101265822785,0,0.401898734177215,0,0,9,3,55.15,8.283,11.567,4.74,2.92
"LTR464","LTR464_19.10.2021","LTR464_2021",19,10,2021,2021-10-19,56.1615,23.3726,"Lielupe","river","HM",1,0.49,"Moderate",5,2,278,1,1,16,0.598101265822785,0,0.401898734177215,0,0,9,3,54.625,4.95,11.608,4.317,3.067
"LTR466","LTR466_21.11.2017","LTR466_2017",21,11,2017,2017-11-21,55.7527,23.7644,"Lielupe","river","N",1,0.56,"Moderate",3,3,78,1,1,12,0.286624203821656,0.713375796178344,0,0,0,5,2,59.475,17.633,10.475,3.683,3.151
"LTR466","LTR466_21.10.2021","LTR466_2021",21,10,2021,2021-10-21,55.7527,23.7644,"Lielupe","river","N",1,0.45,"Moderate",2,1,26,0,0,0,0.286624203821656,0.713375796178344,0,0,0,5,2,55.2,9.383,11.525,3.925,3.15
"LTR467","LTR467_3.10.2022","LTR467_2022",3,10,2022,2022-10-03,55.6723726,23.45272158,"Nemunas","river","HM",2,0.5,"Moderate",4,2,676,0,0,0,0.752380952380952,0,0.247619047619048,0,0,1,1,63.025,18.408,11.175,3.567,3.242
"LTR468","LTR468_6.10.2010","LTR468_2010",6,10,2010,2010-10-06,55.78709892,22.66574356,"Venta","river","N",1,NA,NA,6,6,195,2,2,76,0.676190476190476,0.292063492063492,0.0317460317460317,0,0,13,3,76.742,26.883,9.601,2.53,3.352
"LTR468","LTR468_19.10.2015","LTR468_2015",19,10,2015,2015-10-19,55.78709892,22.66574356,"Venta","river","HM",1,0.95,"High",8,6,193,1,1,30,0.676190476190476,0.292063492063492,0.0317460317460317,0,0,13,3,51.208,18.1,11.177,3.758,3.578
"LTR468","LTR468_22.9.2022","LTR468_2022",22,9,2022,2022-09-22,55.78709892,22.66574356,"Venta","river","HM",1,0.48,"Moderate",3,1,114,0,0,0,0.676190476190476,0.292063492063492,0.0317460317460317,0,0,13,3,69.075,27.975,11.067,3.7,3.6
"LTR469","LTR469_7.10.2014","LTR469_2014",7,10,2014,2014-10-07,55.74679291,22.37360865,"Venta","river","HM",1,0.66,"Good",1,1,30,0,0,0,0.653846153846154,0.320512820512821,0.0128205128205128,0,0.0128205128205128,9,2,61.025,22.992,11.438,4.206,3.414
"LTR469","LTR469_29.9.2022","LTR469_2022",29,9,2022,2022-09-29,55.74679291,22.37360865,"Venta","river","HM",1,0.89,"High",5,3,235,2,2,140,0.653846153846154,0.320512820512821,0.0128205128205128,0,0.0128205128205128,9,2,71.767,32.45,11.05,3.758,3.5
"LTR472","LTR472_19.10.2021","LTR472_2021",19,10,2021,2021-10-19,56.3305,23.8049,"Lielupe","river","N",1,0.4,"Moderate",4,2,42,0,0,0,1,0,0,0,0,1,1,54.008,6.042,11.692,4.525,2.958
"LTR475","LTR475_9.11.2010","LTR475_2010",9,11,2010,2010-11-09,56.2445,22.7277,"Venta","river","N",3,NA,NA,3,3,166,1,1,33,0.844444444444444,0.0412698412698413,0.114285714285714,0,0,11,3,65.567,21.125,9.898,2.845,3.017
"LTR475","LTR475_7.10.2015","LTR475_2015",7,10,2015,2015-10-07,56.2445,22.7277,"Venta","river","HM",3,0.88,"High",4,4,38,1,1,20,0.844444444444444,0.0412698412698413,0.114285714285714,0,0,11,3,46.933,14.892,11.328,4.218,3.301
"LTR475","LTR475_6.10.2020","LTR475_2020",6,10,2020,2020-10-06,56.2445,22.7277,"Venta","river","HM",3,0.51,"Good",6,2,182,1,1,5,0.844444444444444,0.0412698412698413,0.114285714285714,0,0,11,3,53.233,8.533,12.583,5.442,3.558
"LTR480","LTR480_29.9.2014","LTR480_2014",29,9,2014,2014-09-29,56.3415,22.3854,"Venta","river","N",1,0.53,"Moderate",2,2,302,1,1,21,0.879746835443038,0.0506329113924051,0.069620253164557,0,0,7,2,62.983,18.375,11.405,4.608,3.403
"LTR480","LTR480_19.10.2020","LTR480_2020",19,10,2020,2020-10-19,56.3415,22.3854,"Venta","river","N",1,0.4,"Moderate",4,1,147,0,0,0,0.879746835443038,0.0506329113924051,0.069620253164557,0,0,7,2,57.608,13.917,12.383,5.425,3.733
"LTR484","LTR484_6.10.2022","LTR484_2022",6,10,2022,2022-10-06,56.32265465,22.11243174,"Venta","river","N",1,0.6,"Good",2,2,226,0,0,0,0.725239616613419,0,0.274760383386581,0,0,1,1,66.708,29.733,11.158,4.325,3.3
"LTR486","LTR486_7.10.2015","LTR486_2015",7,10,2015,2015-10-07,56.2441104,22.0849577,"Venta","river","HM",3,0.72,"Good",2,2,61,1,1,2,0.667721518987342,0.0316455696202532,0.300632911392405,0,0,8,2,55.592,22.008,11.116,4.274,3.48
