"site_id","sample_id","site_code","day","month","year","date","latitude","longitude","waterbody_name","waterbody_type","state","river_type","eqr","eqc","dipt_spp_rich","dipt_fam_rich","dipt_abund","vec_rich","vec_fam_rich","vec_abund","agricultural_areas","artificial_surfaces","forest_and_semi_natural_areas","water_bodies","wetlands","observation_period","sampling_events","ppt","q","tmax","tmin","ws","elevation"
"LTR1681","LTR1681_2.10.2017","LTR1681_2017",2,10,2017,"2017-10-02",54.9185,22.8054,"Nemunas","river","N",1,0.7,"Good",3,3,6,0,0,0,0.974683544303797,0,0.0253164556962025,0,0,6,3,64.1083333333333,19.1416666666667,10.825,3.825,3.41083333333333,30.1649417877197
"LTR1681","LTR1681_11.10.2021","LTR1681_2021",11,10,2021,"2021-10-11",54.9185,22.8054,"Nemunas","river","N",1,0.53,"Moderate",3,3,24,0,0,0,0.974683544303797,0,0.0253164556962025,0,0,6,3,59.0333333333333,7.325,11.7833333333333,4.06666666666667,3.325,30.1649417877197
"LTR1682","LTR1682_2.10.2017","LTR1682_2017",2,10,2017,"2017-10-02",55.0493,23.0631,"Nemunas","river","HM",1,0.59,"Good",2,2,33,0,0,0,0.231012658227848,0,0.768987341772152,0,0,5,2,63.3583333333333,19.6583333333333,10.5416666666667,3.59166666666667,3.4775,58.9964485168457
"LTR1682","LTR1682_15.10.2021","LTR1682_2021",15,10,2021,"2021-10-15",55.0493,23.0631,"Nemunas","river","HM",1,0.53,"Good",3,3,7,0,0,0,0.231012658227848,0,0.768987341772152,0,0,5,2,59.45,9.7,11.5583333333333,3.86666666666667,3.39166666666667,58.9964485168457
"LTR1683","LTR1683_4.10.2017","LTR1683_2017",4,10,2017,"2017-10-04",55.03154971,22.79630044,"Nemunas","river","N",1,0.73,"Good",2,2,12,0,0,0,0.990506329113924,0.00949367088607595,0,0,0,6,2,64.775,19.7833333333333,10.7916666666667,3.86666666666667,3.41666666666667,36.0821533203125
"LTR1683","LTR1683_10.10.2022","LTR1683_2022",10,10,2022,"2022-10-10",55.03154971,22.79630044,"Nemunas","river","N",1,0.42,"Moderate",4,1,39,0,0,0,0.990506329113924,0.00949367088607595,0,0,0,6,2,59.1,17.4,11.8583333333333,4.15833333333334,3.44166666666667,36.0821533203125
"LTR1684","LTR1684_3.10.2017","LTR1684_2017",3,10,2017,"2017-10-03",55.69622639,21.95990685,"Nemunas","river","N",1,0.49,"Moderate",1,1,34,0,0,0,0.888535031847134,0,0.111464968152866,0,0,6,2,75.2,33.1,10.0083333333333,3.575,3.2675,97.6002044677734
"LTR1684","LTR1684_5.10.2022","LTR1684_2022",5,10,2022,"2022-10-05",55.69622639,21.95990685,"Nemunas","river","N",1,0.49,"Moderate",1,1,38,0,0,0,0.888535031847134,0,0.111464968152866,0,0,6,2,70.8333333333333,32.8333333333333,11.2583333333333,4.03333333333334,3.23333333333333,97.6002044677734
"LTR1685","LTR1685_17.10.2017","LTR1685_2017",17,10,2017,"2017-10-17",55.3438,22.8643,"Nemunas","river","N",1,0.64,"Good",2,2,15,0,0,0,0.644230769230769,0,0.355769230769231,0,0,1,1,66.775,22.825,10.225,3.40833333333334,3.48416666666667,56.660285949707
"LTR1686","LTR1686_3.10.2017","LTR1686_2017",3,10,2017,"2017-10-03",55.8274,21.8703,"Nemunas","river","N",1,0.7,"Good",3,3,29,1,1,6,0.336538461538462,0.141025641025641,0.522435897435897,0,0,1,1,74.4666666666667,33.5416666666667,9.88333333333334,3.625,3.2375,97.3107223510742
"LTR1687","LTR1687_19.9.2016","LTR1687_2016",19,9,2016,"2016-09-19",55.57972948,21.56564282,"Nemunas","river","N",3,0.59,"Moderate",3,3,40,0,0,0,0.450479233226837,0,0.549520766773163,0,0,7,3,72.8333333333333,20.7083333333333,11.8558333333333,4.99,3.17,28.246618270874
"LTR1687","LTR1687_14.9.2017","LTR1687_2017",14,9,2017,"2017-09-14",55.57972948,21.56564282,"Nemunas","river","N",3,0.54,"Moderate",5,5,43,1,1,13,0.450479233226837,0,0.549520766773163,0,0,7,3,62.775,28.2666666666667,10.6416666666667,4.09166666666667,3.3125,28.246618270874
"LTR1687","LTR1687_27.9.2022","LTR1687_2022",27,9,2022,"2022-09-27",55.57972948,21.56564282,"Nemunas","river","N",3,0.7,"Good",1,1,4,0,0,0,0.450479233226837,0,0.549520766773163,0,0,7,3,66.9666666666667,30.3333333333333,11.7916666666667,4.70833333333334,3.425,28.246618270874
"LTR1688","LTR1688_28.9.2017","LTR1688_2017",28,9,2017,"2017-09-28",55.44329271,21.42215491,"Nemunas","river","N",1,0.48,"Moderate",2,1,29,0,0,0,1,0,0,0,0,6,2,63.2666666666667,27.8833333333333,10.975,4.34166666666667,3.59583333333333,0.242397502064705
"LTR1688","LTR1688_21.9.2022","LTR1688_2022",21,9,2022,"2022-09-21",55.44329271,21.42215491,"Nemunas","river","N",1,0.39,"Poor",3,1,26,0,0,0,1,0,0,0,0,6,2,65.7916666666667,28.65,12.1333333333333,4.99166666666667,3.71666666666667,0.242397502064705
"LTR1689","LTR1689_28.9.2017","LTR1689_2017",28,9,2017,"2017-09-28",55.6671,21.24,"Nemunas","river","HM",1,0.5,"Good",2,2,18,1,1,14,0.929712460063898,0.0702875399361022,0,0,0,4,2,59.4833333333333,25.8333333333333,10.4833333333333,4.71666666666667,3.99166666666667,8.74050140380859
"LTR1689","LTR1689_16.9.2020","LTR1689_2020",16,9,2020,"2020-09-16",55.6671,21.24,"Nemunas","river","HM",1,0.54,"Good",5,3,598,0,0,0,0.929712460063898,0.0702875399361022,0,0,0,4,2,67.8083333333333,17.9583333333333,12.65,6.34166666666667,4.4,8.74050140380859
"LTR1690","LTR1690_26.9.2017","LTR1690_2017",26,9,2017,"2017-09-26",55.9164,21.2755,"Nemunas","river","N",1,0.58,"Moderate",4,4,181,1,1,8,0.873417721518987,0,0.123417721518987,0.00316455696202532,0,4,2,56.85,24.2333333333333,10.3,4.59166666666667,3.50833333333333,33.1206970214844
"LTR1690","LTR1690_18.9.2020","LTR1690_2020",18,9,2020,"2020-09-18",55.9164,21.2755,"Nemunas","river","N",1,0.59,"Moderate",9,7,276,1,1,35,0.873417721518987,0,0.123417721518987,0.00316455696202532,0,4,2,65.8166666666667,16.275,12.425,6.15,3.89166666666667,33.1206970214844
"LTR1691","LTR1691_26.9.2016","LTR1691_2016",26,9,2016,"2016-09-26",55.3544,26.4123,"Dauguva","river","N",1,0.59,"Moderate",2,2,58,0,0,0,0.717948717948718,0,0.282051282051282,0,0,8,3,59.9666666666667,15.9666666666667,11.2425,3.755,2.87333333333333,140.920227050781
"LTR1691","LTR1691_22.9.2020","LTR1691_2020",22,9,2020,"2020-09-22",55.3544,26.4123,"Dauguva","river","N",1,0.68,"Good",4,4,146,1,1,2,0.717948717948718,0,0.282051282051282,0,0,8,3,52.9416666666667,7.94166666666667,12.225,4.46666666666667,3.30833333333333,140.920227050781
"LTR1691","LTR1691_18.9.2023","LTR1691_2023",18,9,2023,"2023-09-18",55.3544,26.4123,"Dauguva","river","N",1,NA,NA,3,3,39,0,0,0,0.717948717948718,0,0.282051282051282,0,0,8,3,56.9416666666667,19.975,11.1583333333333,3.45,2.875,140.920227050781
"LTR1692","LTR1692_16.10.2017","LTR1692_2017",16,10,2017,"2017-10-16",54.9245,24.7608,"Nemunas","river","N",4,0.41,"Moderate",1,1,27,0,0,0,0.154574132492114,0,0.763406940063092,0.082018927444795,0,4,2,65.325,18.875,10.4333333333333,3.03333333333334,3.36833333333333,56.9945411682129
"LTR1692","LTR1692_30.9.2020","LTR1692_2020",30,9,2020,"2020-09-30",54.9245,24.7608,"Nemunas","river","N",4,0.32,"Poor",1,1,18,0,0,0,0.154574132492114,0,0.763406940063092,0.082018927444795,0,4,2,47.2916666666667,3.50833333333333,12.85,4.7,3.6,56.9945411682129
"LTR172","LTR172_6.10.2017","LTR172_2017",6,10,2017,"2017-10-06",54.2228,24.5402,"Nemunas","river","N",1,0.4,"Moderate",3,2,77,0,0,0,0.182108626198083,0.012779552715655,0.805111821086262,0,0,4,2,69.9,23.2916666666667,10.7583333333333,2.725,3.34416666666667,114.180732727051
"LTR172","LTR172_15.10.2020","LTR172_2020",15,10,2020,"2020-10-15",54.2228,24.5402,"Nemunas","river","N",1,0.53,"Moderate",4,3,56,0,0,0,0.182108626198083,0.012779552715655,0.805111821086262,0,0,4,2,45.8333333333333,5.20833333333333,13.3083333333333,4.63333333333334,3.58333333333333,114.180732727051
"LTR175","LTR175_7.10.2010","LTR175_2010",7,10,2010,"2010-10-07",55.0217,25.8575,"Nemunas","river","N",3,NA,NA,4,4,27,0,0,0,0.0771704180064309,0,0.922829581993569,0,0,11,8,76.8833333333333,28.3333333333333,9.96916666666667,2.79333333333333,3.01416666666667,133.005737304688
"LTR175","LTR175_5.10.2011","LTR175_2011",5,10,2011,"2011-10-05",55.0217,25.8575,"Nemunas","river","N",3,NA,NA,3,3,117,0,0,0,0.0771704180064309,0,0.922829581993569,0,0,11,8,56.3416666666667,17.25,10.2458333333333,2.28916666666667,3.1,133.005737304688
"LTR175","LTR175_10.10.2013","LTR175_2013",10,10,2013,"2013-10-10",55.0217,25.8575,"Nemunas","river","N",3,0.8571,"High",4,4,216,1,1,48,0.0771704180064309,0,0.922829581993569,0,0,11,8,61.9916666666667,20.725,10.1133333333333,2.6725,2.93833333333333,133.005737304688
"LTR175","LTR175_13.10.2014","LTR175_2014",13,10,2014,"2014-10-13",55.0217,25.8575,"Nemunas","river","N",3,0.9,"High",4,4,10,2,2,6,0.0771704180064309,0,0.922829581993569,0,0,11,8,57.2,12.6333333333333,11.7516666666667,4.2025,3.0175,133.005737304688
"LTR175","LTR175_1.10.2015","LTR175_2015",1,10,2015,"2015-10-01",55.0217,25.8575,"Nemunas","river","N",3,0.86,"High",7,6,28,2,2,6,0.0771704180064309,0,0.922829581993569,0,0,11,8,44.8416666666667,10.3666666666667,11.5916666666667,3.63083333333334,3.00333333333333,133.005737304688
"LTR175","LTR175_12.10.2016","LTR175_2016",12,10,2016,"2016-10-12",55.0217,25.8575,"Nemunas","river","N",3,0.72,"Good",5,5,72,0,0,0,0.0771704180064309,0,0.922829581993569,0,0,11,8,56.875,16.0416666666667,11.5983333333333,4.08166666666667,2.95666666666667,133.005737304688
"LTR175","LTR175_3.10.2017","LTR175_2017",3,10,2017,"2017-10-03",55.0217,25.8575,"Nemunas","river","N",3,0.75,"Good",4,4,113,0,0,0,0.0771704180064309,0,0.922829581993569,0,0,11,8,69.6333333333333,22.975,10.1083333333333,3.09166666666667,3.135,133.005737304688
"LTR175","LTR175_7.10.2020","LTR175_2020",7,10,2020,"2020-10-07",55.0217,25.8575,"Nemunas","river","N",3,0.9,"High",6,6,69,2,2,24,0.0771704180064309,0,0.922829581993569,0,0,11,8,49.9166666666667,6.51666666666667,12.8083333333333,5.03333333333334,3.41666666666667,133.005737304688
"LTR176","LTR176_25.9.2012","LTR176_2012",25,9,2012,"2012-09-25",54.6083,25.5387,"Nemunas","river","N",1,NA,NA,10,9,102,3,2,11,0.201923076923077,0.0480769230769231,0.75,0,0,10,3,53.5833333333333,11.6166666666667,10.45,2.85916666666667,3.31916666666667,174.481231689453
"LTR176","LTR176_27.9.2016","LTR176_2016",27,9,2016,"2016-09-27",54.6083,25.5387,"Nemunas","river","N",1,0.83,"High",6,6,21,1,1,1,0.201923076923077,0.0480769230769231,0.75,0,0,10,3,61.2833333333333,17.8333333333333,11.4408333333333,3.84666666666667,3.15,174.481231689453
"LTR176","LTR176_13.10.2021","LTR176_2021",13,10,2021,"2021-10-13",54.6083,25.5387,"Nemunas","river","N",1,0.78,"Good",7,5,83,0,0,0,0.201923076923077,0.0480769230769231,0.75,0,0,10,3,61.5583333333333,11.8416666666667,11.1,3.28333333333334,3.30833333333333,174.481231689453
"LTR18","LTR18_26.9.2012","LTR18_2012",26,9,2012,"2012-09-26",55.5941,21.5956,"Nemunas","river","N",1,NA,NA,3,3,151,1,1,8,0.710610932475884,0.215434083601286,0.0739549839228296,0,0,8,3,70.2083333333333,27.4666666666667,10.8975,3.94833333333333,3.43083333333333,36.9652442932129
"LTR18","LTR18_19.9.2016","LTR18_2016",19,9,2016,"2016-09-19",55.5941,21.5956,"Nemunas","river","N",1,0.76,"Good",4,4,82,1,1,8,0.710610932475884,0.215434083601286,0.0739549839228296,0,0,8,3,73.0083333333333,21.4,11.6433333333333,4.81666666666667,3.10166666666667,36.9652442932129
"LTR18","LTR18_25.9.2019","LTR18_2019",25,9,2019,"2019-09-25",55.5941,21.5956,"Nemunas","river","N",1,0.72,"Good",4,3,210,0,0,0,0.710610932475884,0.215434083601286,0.0739549839228296,0,0,8,3,55.85,18.2166666666667,12.2916666666667,5.29166666666667,3.05833333333333,36.9652442932129
"LTR186","LTR186_28.9.2020","LTR186_2020",28,9,2020,"2020-09-28",54.7631,25.3744,"Nemunas","river","N",1,0.93,"High",3,3,37,0,0,0,0.322784810126582,0,0.623417721518987,0.0537974683544304,0,1,1,47.0833333333333,4.28333333333333,12.9333333333333,5.00833333333334,3.50833333333333,122.109085083008
"LTR190","LTR190_6.10.2010","LTR190_2010",6,10,2010,"2010-10-06",55.1269,25.9013,"Nemunas","river","N",1,NA,NA,2,2,5,0,0,0,0.0833333333333333,0,0.916666666666667,0,0,12,3,76.3333333333333,28.8,9.84916666666667,2.63583333333333,3.00833333333333,139.192611694336
"LTR190","LTR190_9.10.2014","LTR190_2014",9,10,2014,"2014-10-09",55.1269,25.9013,"Nemunas","river","N",1,0.87,"High",7,4,47,1,1,9,0.0833333333333333,0,0.916666666666667,0,0,12,3,57.1666666666667,12.625,11.6516666666667,4.0775,3.02166666666667,139.192611694336
"LTR190","LTR190_7.10.2021","LTR190_2021",7,10,2021,"2021-10-07",55.1269,25.9013,"Nemunas","river","N",1,0.74,"Good",2,2,18,0,0,0,0.0833333333333333,0,0.916666666666667,0,0,12,3,58.525,10.25,11.225,3.49166666666667,3.19166666666667,139.192611694336
"LTR192","LTR192_5.10.2010","LTR192_2010",5,10,2010,"2010-10-05",55.1921,24.689,"Nemunas","river","N",3,NA,NA,3,3,31,0,0,0,0.613924050632911,0,0.386075949367089,0,0,11,8,68.65,17.825,10.2758333333333,2.68833333333334,3.19583333333333,62.2301635742188
"LTR192","LTR192_3.10.2011","LTR192_2011",3,10,2011,"2011-10-03",55.1921,24.689,"Nemunas","river","N",3,NA,NA,9,9,286,2,2,21,0.613924050632911,0,0.386075949367089,0,0,11,8,54.6833333333333,14.4333333333333,10.5283333333333,2.27,3.325,62.2301635742188
"LTR192","LTR192_14.10.2013","LTR192_2013",14,10,2013,"2013-10-14",55.1921,24.689,"Nemunas","river","N",3,0.8571,"High",7,7,542,1,1,108,0.613924050632911,0,0.386075949367089,0,0,11,8,58.2333333333333,15.7916666666667,10.4466666666667,2.635,3.09416666666667,62.2301635742188
"LTR192","LTR192_1.10.2014","LTR192_2014",1,10,2014,"2014-10-01",55.1921,24.689,"Nemunas","river","N",3,0.92,"High",4,4,46,1,1,1,0.613924050632911,0,0.386075949367089,0,0,11,8,50.0083333333333,10.7916666666667,12.1241666666667,4.155,3.23583333333333,62.2301635742188
"LTR192","LTR192_7.10.2015","LTR192_2015",7,10,2015,"2015-10-07",55.1921,24.689,"Nemunas","river","N",3,0.99,"High",12,10,47,2,2,5,0.613924050632911,0,0.386075949367089,0,0,11,8,40.8,7.56666666666667,11.8766666666667,3.57083333333334,3.26833333333333,62.2301635742188
"LTR192","LTR192_10.10.2016","LTR192_2016",10,10,2016,"2016-10-10",55.1921,24.689,"Nemunas","river","N",3,0.85,"High",6,6,116,0,0,0,0.613924050632911,0,0.386075949367089,0,0,11,8,51.175,12.2083333333333,11.9283333333333,4.00666666666667,3.13166666666667,62.2301635742188
"LTR192","LTR192_4.10.2017","LTR192_2017",4,10,2017,"2017-10-04",55.1921,24.689,"Nemunas","river","N",3,0.69,"Good",6,6,34,0,0,0,0.613924050632911,0,0.386075949367089,0,0,11,8,61.8833333333333,16.0666666666667,10.4416666666667,3.1,3.33166666666667,62.2301635742188
"LTR192","LTR192_1.10.2020","LTR192_2020",1,10,2020,"2020-10-01",55.1921,24.689,"Nemunas","river","N",3,0.49,"Moderate",2,2,17,0,0,0,0.613924050632911,0,0.386075949367089,0,0,11,8,44.9833333333333,3.79166666666667,13.0333333333333,4.86666666666667,3.59166666666667,62.2301635742188
"LTR193","LTR193_24.9.2015","LTR193_2015",24,9,2015,"2015-09-24",55.08093447,25.15802023,"Nemunas","river","HM",1,0.74,"High",4,4,81,2,2,5,1,0,0,0,0,8,3,40.1916666666667,8.675,11.68,3.37166666666667,3.20916666666667,124.737274169922
"LTR193","LTR193_1.10.2019","LTR193_2019",1,10,2019,"2019-10-01",55.08093447,25.15802023,"Nemunas","river","HM",1,0.57,"Good",1,1,38,0,0,0,1,0,0,0,0,8,3,41.7916666666667,7.39166666666667,12.2166666666667,4.23333333333334,3.025,124.737274169922
"LTR193","LTR193_6.10.2022","LTR193_2022",6,10,2022,"2022-10-06",55.08093447,25.15802023,"Nemunas","river","HM",1,0.67,"Good",5,3,39,1,1,12,1,0,0,0,0,8,3,54.4666666666667,18.8833333333333,11.35,3.31666666666667,3.39166666666667,124.737274169922
"LTR197","LTR197_1.10.2012","LTR197_2012",1,10,2012,"2012-10-01",54.8408,25.5353,"Nemunas","river","N",5,NA,NA,1,1,128,0,0,0,0.205128205128205,0,0.721153846153846,0.0737179487179487,0,10,4,52.9333333333333,10.5166666666667,10.7275,3.15833333333334,3.28,106.728630065918
"LTR197","LTR197_5.10.2015","LTR197_2015",5,10,2015,"2015-10-05",54.8408,25.5353,"Nemunas","river","N",5,0.66,"Good",5,5,44,0,0,0,0.205128205128205,0,0.721153846153846,0.0737179487179487,0,10,4,43.8166666666667,8.93333333333333,11.7241666666667,3.6875,3.12,106.728630065918
"LTR197","LTR197_21.9.2018","LTR197_2018",21,9,2018,"2018-09-21",54.8408,25.5353,"Nemunas","river","N",5,0.52,"Moderate",1,1,25,0,0,0,0.205128205128205,0,0.721153846153846,0.0737179487179487,0,10,4,57.925,18.85,11.5416666666667,4.05833333333334,3.1825,106.728630065918
"LTR197","LTR197_4.10.2021","LTR197_2021",4,10,2021,"2021-10-04",54.8408,25.5353,"Nemunas","river","N",5,0.67,"Good",4,4,19,0,0,0,0.205128205128205,0,0.721153846153846,0.0737179487179487,0,10,4,59.7166666666667,9.775,11.4166666666667,3.61666666666667,3.275,106.728630065918
"LTR198","LTR198_23.9.2015","LTR198_2015",23,9,2015,"2015-09-23",54.93578095,25.09090414,"Nemunas","river","HM",1,0.82,"High",6,6,26,2,2,7,0.878594249201278,0,0.121405750798722,0,0,8,3,40.1416666666667,8.11666666666667,11.7333333333333,3.4275,3.21166666666667,119.498237609863
"LTR198","LTR198_16.9.2019","LTR198_2019",16,9,2019,"2019-09-16",54.93578095,25.09090414,"Nemunas","river","HM",1,0.45,"Moderate",2,2,16,0,0,0,0.878594249201278,0,0.121405750798722,0,0,8,3,40.4333333333333,7.15,12.4916666666667,4.43333333333334,3.03333333333333,119.498237609863
"LTR198","LTR198_6.10.2022","LTR198_2022",6,10,2022,"2022-10-06",54.93578095,25.09090414,"Nemunas","river","HM",1,0.69,"Good",0,0,0,0,0,0,0.878594249201278,0,0.121405750798722,0,0,8,3,53.825,18.7833333333333,11.4166666666667,3.425,3.4,119.498237609863
"LTR199","LTR199_26.9.2012","LTR199_2012",26,9,2012,"2012-09-26",54.71818796,24.88984821,"Nemunas","river","N",1,NA,NA,7,7,96,2,2,38,0.323717948717949,0,0.676282051282051,0,0,1,1,52.2583333333333,10.4083333333333,10.9058333333333,3.015,3.41583333333333,117.40535736084
"LTR20","LTR20_15.10.2014","LTR20_2014",15,10,2014,"2014-10-15",55.3385,21.4334,"Nemunas","river","HM",2,0.53,"Moderate",5,2,38,1,1,2,0.929936305732484,0.0700636942675159,0,0,0,7,4,58.025,19.1666666666667,12.5625,5.33,3.72583333333333,-2.08968257904053
"LTR20","LTR20_13.10.2015","LTR20_2015",13,10,2015,"2015-10-13",55.3385,21.4334,"Nemunas","river","HM",2,0.27,"Poor",1,1,4,0,0,0,0.929936305732484,0.0700636942675159,0,0,0,7,4,56.2583333333333,17.9083333333333,12.2791666666667,4.94833333333334,3.77166666666667,-2.08968257904053
"LTR20","LTR20_6.10.2017","LTR20_2017",6,10,2017,"2017-10-06",55.3385,21.4334,"Nemunas","river","HM",2,0.37,"Moderate",1,1,1,0,0,0,0.929936305732484,0.0700636942675159,0,0,0,7,4,77.2833333333333,32.6416666666667,10.9333333333333,4.41666666666667,3.79916666666667,-2.08968257904053
"LTR20","LTR20_16.9.2020","LTR20_2020",16,9,2020,"2020-09-16",55.3385,21.4334,"Nemunas","river","HM",2,0.47,"Moderate",3,2,243,0,0,0,0.929936305732484,0.0700636942675159,0,0,0,7,4,68.1166666666667,13.775,13.275,6,4.075,-2.08968257904053
"LTR204","LTR204_27.9.2010","LTR204_2010",27,9,2010,"2010-09-27",54.6257,25.1213,"Nemunas","river","N",3,NA,NA,5,5,6,1,1,1,0.405144694533762,0.270096463022508,0.32475884244373,0,0,12,4,72.9083333333333,22.9,10.5191666666667,3.00916666666667,3.16166666666667,129.014343261719
"LTR204","LTR204_14.10.2013","LTR204_2013",14,10,2013,"2013-10-14",54.6257,25.1213,"Nemunas","river","N",3,0.5714,"Moderate",4,4,116,1,1,38,0.405144694533762,0.270096463022508,0.32475884244373,0,0,12,4,62.425,19.0416666666667,10.315,2.79166666666667,3.16083333333333,129.014343261719
"LTR204","LTR204_28.9.2015","LTR204_2015",28,9,2015,"2015-09-28",54.6257,25.1213,"Nemunas","river","N",3,0.64,"Good",2,2,17,0,0,0,0.405144694533762,0.270096463022508,0.32475884244373,0,0,12,4,41.4666666666667,8.4,11.8166666666667,3.55416666666667,3.20583333333333,129.014343261719
"LTR204","LTR204_29.9.2021","LTR204_2021",29,9,2021,"2021-09-29",54.6257,25.1213,"Nemunas","river","N",3,0.73,"Good",3,3,8,1,1,2,0.405144694533762,0.270096463022508,0.32475884244373,0,0,12,4,56.5333333333333,8.51666666666667,11.8333333333333,3.9,3.35833333333333,129.014343261719
"LTR217","LTR217_2.10.2013","LTR217_2013",2,10,2013,"2013-10-02",55.3433,22.8073,"Nemunas","river","N",3,0.8571,"High",4,4,91,0,0,0,0.201892744479495,0,0.236593059936909,0.561514195583596,0,7,3,66.3916666666667,23.8083333333333,10.3175,2.83666666666667,3.16416666666667,52.9160041809082
"LTR217","LTR217_30.9.2015","LTR217_2015",30,9,2015,"2015-09-30",55.3433,22.8073,"Nemunas","river","N",3,0.69,"Good",5,5,57,0,0,0,0.201892744479495,0,0.236593059936909,0.561514195583596,0,7,3,46.15,15.4166666666667,11.5908333333333,3.79083333333334,3.42916666666667,52.9160041809082
"LTR217","LTR217_7.10.2019","LTR217_2019",7,10,2019,"2019-10-07",55.3433,22.8073,"Nemunas","river","N",3,0.5,"Moderate",1,1,27,0,0,0,0.201892744479495,0,0.236593059936909,0.561514195583596,0,7,3,49.175,14.3916666666667,12.1,4.56666666666667,3.28333333333333,52.9160041809082
"LTR218","LTR218_30.9.2013","LTR218_2013",30,9,2013,"2013-09-30",55.42178322,23.22780367,"Nemunas","river","N",5,0.5714,"Moderate",2,2,27,0,0,0,0.549520766773163,0,0.450479233226837,0,0,10,3,56.5,20.2083333333333,10.22,2.73,3.15166666666667,57.9130363464355
"LTR218","LTR218_28.9.2015","LTR218_2015",28,9,2015,"2015-09-28",55.42178322,23.22780367,"Nemunas","river","N",5,0.67,"Good",2,2,39,0,0,0,0.549520766773163,0,0.450479233226837,0,0,10,3,42.825,12.6166666666667,11.4166666666667,3.59166666666667,3.35583333333333,57.9130363464355
"LTR218","LTR218_13.10.2022","LTR218_2022",13,10,2022,"2022-10-13",55.42178322,23.22780367,"Nemunas","river","N",5,0.65,"Good",3,3,8,0,0,0,0.549520766773163,0,0.450479233226837,0,0,10,3,63.4416666666667,21.1833333333333,11.1833333333333,3.54166666666667,3.4,57.9130363464355
"LTR219","LTR219_26.9.2022","LTR219_2022",26,9,2022,"2022-09-26",54.90203121,24.73605877,"Nemunas","river","N",1,0.74,"Good",5,3,24,0,0,0,0.741214057507987,0.166134185303514,0.0926517571884984,0,0,1,1,56.25,17.6583333333333,11.5583333333333,3.43333333333334,3.50833333333333,82.4413146972656
"LTR23","LTR23_20.10.2010","LTR23_2010",20,10,2010,"2010-10-20",55.2144,22.2848,"Nemunas","river","N",5,NA,NA,0,0,0,0,0,0,0.860759493670886,0.129746835443038,0.00949367088607595,0,0,9,3,80.6666666666667,27.9416666666667,10.5775,3.41916666666667,3.0725,11.8676404953003
"LTR23","LTR23_30.9.2015","LTR23_2015",30,9,2015,"2015-09-30",55.2144,22.2848,"Nemunas","river","N",5,0.75,"Good",7,6,41,2,2,6,0.860759493670886,0.129746835443038,0.00949367088607595,0,0,9,3,51.1416666666667,17.9666666666667,12.1608333333333,4.3875,3.24333333333333,11.8676404953003
"LTR23","LTR23_19.9.2018","LTR23_2018",19,9,2018,"2018-09-19",55.2144,22.2848,"Nemunas","river","N",5,0.65,"Good",3,3,432,1,1,10,0.860759493670886,0.129746835443038,0.00949367088607595,0,0,9,3,73.8333333333333,34.5833333333333,12.25,4.875,3.2175,11.8676404953003
"LTR230","LTR230_29.9.2016","LTR230_2016",29,9,2016,"2016-09-29",55.2798,24.2401,"Nemunas","river","N",3,0.52,"Moderate",2,2,273,0,0,0,0.82018927444795,0.17981072555205,0,0,0,5,2,54.575,11.6583333333333,12.0558333333333,4.35833333333334,3.15,58.8682708740234
"LTR230","LTR230_28.9.2020","LTR230_2020",28,9,2020,"2020-09-28",55.2798,24.2401,"Nemunas","river","N",3,0.54,"Moderate",3,3,21,0,0,0,0.82018927444795,0.17981072555205,0,0,0,5,2,47.2,2.35,12.9583333333333,5,3.55833333333333,58.8682708740234
"LTR231","LTR231_6.10.2010","LTR231_2010",6,10,2010,"2010-10-06",55.3031,23.0187,"Nemunas","river","N",1,NA,NA,0,0,0,0,0,0,0.649842271293375,0.1198738170347,0.230283911671924,0,0,11,8,72.5416666666667,22.1833333333333,9.93,2.70583333333334,3.30416666666667,60.9504547119141
"LTR231","LTR231_5.10.2011","LTR231_2011",5,10,2011,"2011-10-05",55.3031,23.0187,"Nemunas","river","N",1,NA,NA,5,5,204,1,1,22,0.649842271293375,0.1198738170347,0.230283911671924,0,0,11,8,65.9333333333333,22.55,10.1875,2.38416666666667,3.515,60.9504547119141
"LTR231","LTR231_9.10.2013","LTR231_2013",9,10,2013,"2013-10-09",55.3031,23.0187,"Nemunas","river","N",1,0.8571,"High",3,3,138,0,0,0,0.649842271293375,0.1198738170347,0.230283911671924,0,0,11,8,63.8166666666667,21.65,10.1725,2.695,3.18583333333333,60.9504547119141
"LTR231","LTR231_9.10.2014","LTR231_2014",9,10,2014,"2014-10-09",55.3031,23.0187,"Nemunas","river","N",1,0.76,"Good",4,4,163,0,0,0,0.649842271293375,0.1198738170347,0.230283911671924,0,0,11,8,53.0583333333333,16.7916666666667,11.8225,4.27833333333334,3.41333333333333,60.9504547119141
"LTR231","LTR231_7.10.2015","LTR231_2015",7,10,2015,"2015-10-07",55.3031,23.0187,"Nemunas","river","N",1,0.41,"Moderate",2,2,43,0,0,0,0.649842271293375,0.1198738170347,0.230283911671924,0,0,11,8,46.35,13.6833333333333,11.5041666666667,3.74333333333333,3.46333333333333,60.9504547119141
"LTR231","LTR231_5.10.2016","LTR231_2016",5,10,2016,"2016-10-05",55.3031,23.0187,"Nemunas","river","N",1,0.68,"Good",4,4,67,0,0,0,0.649842271293375,0.1198738170347,0.230283911671924,0,0,11,8,58.725,16.525,11.6391666666667,4.1475,3.24,60.9504547119141
